,game_ids,home_ids,away_ids
821,0020800825,1610612762,1610612740
822,0020800826,1610612744,1610612760
823,0020800827,1610612754,1610612741
824,0020800828,1610612761,1610612752
825,0020800829,1610612756,1610612738
826,0020800830,1610612745,1610612766
827,0020800831,1610612749,1610612743
828,0020800832,1610612753,1610612748
829,0020800833,1610612757,1610612746
830,0020800834,1610612750,1610612747
831,0020800835,1610612739,1610612765
832,0020800836,1610612751,1610612755
833,0020800837,1610612752,1610612754
834,0020800838,1610612743,1610612738
835,0020800839,1610612762,1610612737
836,0020800840,1610612758,1610612740
837,0020800841,1610612746,1610612744
838,0020800842,1610612739,1610612763
839,0020800843,1610612761,1610612750
840,0020800844,1610612748,1610612765
841,0020800845,1610612741,1610612753
842,0020800846,1610612760,1610612747
843,0020800847,1610612745,1610612757
844,0020800848,1610612759,1610612742
845,0020800849,1610612756,1610612766
846,0020800850,1610612754,1610612763
847,0020800851,1610612764,1610612755
848,0020800852,1610612751,1610612741
849,0020800853,1610612752,1610612753
850,0020800854,1610612750,1610612762
851,0020800855,1610612740,1610612765
852,0020800856,1610612742,1610612749
853,0020800857,1610612759,1610612757
854,0020800858,1610612743,1610612737
855,0020800859,1610612758,1610612766
856,0020800860,1610612746,1610612738
857,0020800861,1610612745,1610612739
858,0020800862,1610612747,1610612756
859,0020800863,1610612740,1610612749
860,0020800864,1610612753,1610612765
861,0020800865,1610612764,1610612741
862,0020800866,1610612737,1610612748
863,0020800867,1610612738,1610612754
864,0020800868,1610612752,1610612755
865,0020800869,1610612750,1610612757
866,0020800870,1610612742,1610612760
867,0020800871,1610612743,1610612747
868,0020800872,1610612756,1610612761
869,0020800873,1610612759,1610612739
870,0020800874,1610612758,1610612746
871,0020800875,1610612744,1610612766
872,0020800876,1610612755,1610612753
873,0020800877,1610612748,1610612752
874,0020800878,1610612763,1610612760
875,0020800879,1610612741,1610612745
876,0020800880,1610612749,1610612764
877,0020800881,1610612762,1610612758
878,0020800882,1610612746,1610612766
879,0020800883,1610612738,1610612765
880,0020800884,1610612756,1610612747
881,0020800885,1610612737,1610612739
882,0020800886,1610612751,1610612740
883,0020800887,1610612754,1610612743
884,0020800888,1610612750,1610612745
885,0020800889,1610612757,1610612759
886,0020800890,1610612742,1610612761
887,0020800891,1610612744,1610612762
888,0020800892,1610612755,1610612740
889,0020800893,1610612764,1610612737
890,0020800894,1610612748,1610612739
891,0020800895,1610612760,1610612742
892,0020800896,1610612746,1610612759
893,0020800897,1610612766,1610612741
894,0020800898,1610612753,1610612756
895,0020800899,1610612765,1610612743
896,0020800900,1610612749,1610612751
897,0020800901,1610612750,1610612744
898,0020800902,1610612745,1610612761
899,0020800903,1610612758,1610612754
900,0020800904,1610612747,1610612763
901,0020800905,1610612739,1610612749
902,0020800906,1610612748,1610612756
903,0020800907,1610612751,1610612738
904,0020800908,1610612752,1610612737
905,0020800909,1610612760,1610612764
906,0020800910,1610612741,1610612744
907,0020800911,1610612742,1610612759
908,0020800912,1610612762,1610612745
909,0020800913,1610612757,1610612754
910,0020800914,1610612746,1610612763
911,0020800915,1610612740,1610612742
912,0020800916,1610612743,1610612757
913,0020800917,1610612766,1610612737
914,0020800918,1610612753,1610612751
915,0020800919,1610612761,1610612748
916,0020800920,1610612738,1610612739
917,0020800921,1610612765,1610612744
918,0020800922,1610612741,1610612749
919,0020800923,1610612745,1610612756
920,0020800924,1610612759,1610612764
921,0020800925,1610612747,1610612750
922,0020800926,1610612762,1610612743
923,0020800927,1610612737,1610612765
924,0020800928,1610612739,1610612748
925,0020800929,1610612752,1610612766
926,0020800930,1610612763,1610612755
927,0020800931,1610612740,1610612760
928,0020800932,1610612742,1610612764
929,0020800933,1610612749,1610612744
930,0020800934,1610612757,1610612750
931,0020800935,1610612746,1610612754
932,0020800936,1610612738,1610612753
933,0020800937,1610612761,1610612762
934,0020800938,1610612759,1610612756
935,0020800939,1610612751,1610612752
936,0020800940,1610612745,1610612763
937,0020800941,1610612760,1610612755
938,0020800942,1610612758,1610612743
939,0020800943,1610612737,1610612740
940,0020800944,1610612765,1610612753
941,0020800945,1610612748,1610612741
942,0020800946,1610612750,1610612764
943,0020800947,1610612743,1610612745
944,0020800948,1610612757,1610612747
945,0020800949,1610612754,1610612762
946,0020800950,1610612749,1610612752
947,0020800951,1610612759,1610612766
948,0020800952,1610612756,1610612742
949,0020800953,1610612758,1610612760
950,0020800954,1610612746,1610612739
951,0020800955,1610612737,1610612762
952,0020800956,1610612753,1610612741
953,0020800957,1610612755,1610612761
954,0020800958,1610612764,1610612740
955,0020800959,1610612765,1610612752
956,0020800960,1610612748,1610612738
957,0020800961,1610612750,1610612763
958,0020800962,1610612745,1610612747
959,0020800963,1610612743,1610612760
960,0020800964,1610612757,1610612742
961,0020800965,1610612744,1610612751
962,0020800966,1610612759,1610612747
963,0020800967,1610612756,1610612739
964,0020800968,1610612766,1610612745
965,0020800969,1610612755,1610612741
966,0020800970,1610612761,1610612765
967,0020800971,1610612764,1610612753
968,0020800972,1610612737,1610612754
969,0020800973,1610612738,1610612763
970,0020800974,1610612750,1610612752
971,0020800975,1610612749,1610612740
972,0020800976,1610612757,1610612751
973,0020800977,1610612758,1610612739
974,0020800978,1610612744,1610612742
975,0020800979,1610612748,1610612762
976,0020800980,1610612750,1610612766
977,0020800981,1610612741,1610612740
978,0020800982,1610612745,1610612759
979,0020800983,1610612743,1610612746
980,0020800984,1610612756,1610612760
981,0020800985,1610612737,1610612757
982,0020800986,1610612739,1610612752
983,0020800987,1610612765,1610612763
984,0020800988,1610612749,1610612738
985,0020800989,1610612755,1610612748
986,0020800990,1610612761,1610612754
987,0020800991,1610612747,1610612742
988,0020800992,1610612753,1610612762
989,0020800993,1610612764,1610612758
990,0020800994,1610612744,1610612756
991,0020800995,1610612746,1610612751
992,0020800996,1610612766,1610612761
993,0020800997,1610612763,1610612757
994,0020800998,1610612740,1610612745
995,0020800999,1610612760,1610612759
996,0020801000,1610612743,1610612751
997,0020801001,1610612737,1610612758
998,0020801002,1610612739,1610612753
999,0020801003,1610612741,1610612738
1000,0020801004,1610612742,1610612765
1001,0020801005,1610612759,1610612750
1002,0020801006,1610612762,1610612764
1003,0020801007,1610612744,1610612746
1004,0020801008,1610612747,1610612755
1005,0020801009,1610612738,1610612748
1006,0020801010,1610612766,1610612758
1007,0020801011,1610612754,1610612757
1008,0020801012,1610612752,1610612751
1009,0020801013,1610612763,1610612743
1010,0020801014,1610612749,1610612753
1011,0020801015,1610612740,1610612750
1012,0020801016,1610612760,1610612741
1013,0020801017,1610612745,1610612765
1014,0020801018,1610612756,1610612755
1015,0020801019,1610612746,1610612764
1016,0020801020,1610612737,1610612742
1017,0020801021,1610612739,1610612757
1018,0020801022,1610612747,1610612744
1019,0020801023,1610612754,1610612742
1020,0020801024,1610612761,1610612766
1021,0020801025,1610612751,1610612748
1022,0020801026,1610612752,1610612758
1023,0020801027,1610612765,1610612746
1024,0020801028,1610612740,1610612763
1025,0020801029,1610612760,1610612762
1026,0020801030,1610612745,1610612750
1027,0020801031,1610612759,1610612738
1028,0020801032,1610612743,1610612764
1029,0020801033,1610612744,1610612755
1030,0020801034,1610612739,1610612737
1031,0020801035,1610612766,1610612754
1032,0020801036,1610612753,1610612752
1033,0020801037,1610612763,1610612738
1034,0020801038,1610612741,1610612747
1035,0020801039,1610612749,1610612757
1036,0020801040,1610612756,1610612764
1037,0020801041,1610612765,1610612748
1038,0020801042,1610612759,1610612745
1039,0020801043,1610612750,1610612760
1040,0020801044,1610612761,1610612746
1041,0020801045,1610612751,1610612739
1042,0020801046,1610612740,1610612744
1043,0020801047,1610612758,1610612755
1044,0020801048,1610612737,1610612750
1045,0020801049,1610612764,1610612741
1046,0020801050,1610612738,1610612746
1047,0020801051,1610612748,1610612763
1048,0020801052,1610612752,1610612753
1049,0020801053,1610612756,1610612743
1050,0020801054,1610612757,1610612755
1051,0020801055,1610612741,1610612765
1052,0020801056,1610612760,1610612747
1053,0020801057,1610612759,1610612744
1054,0020801058,1610612762,1610612745
1055,0020801059,1610612737,1610612759
1056,0020801060,1610612739,1610612751
1057,0020801061,1610612754,1610612748
1058,0020801062,1610612755,1610612750
1059,0020801063,1610612761,1610612749
1060,0020801064,1610612764,1610612766
1061,0020801065,1610612752,1610612746
1062,0020801066,1610612740,1610612743
1063,0020801067,1610612753,1610612738
1064,0020801068,1610612742,1610612744
1065,0020801069,1610612756,1610612762
1066,0020801070,1610612765,1610612747
1067,0020801071,1610612741,1610612748
1068,0020801072,1610612757,1610612756
1069,0020801073,1610612753,1610612749
1070,0020801074,1610612755,1610612766
1071,0020801075,1610612761,1610612760
1072,0020801076,1610612737,1610612738
1073,0020801077,1610612739,1610612750
1074,0020801078,1610612751,1610612747
1075,0020801079,1610612752,1610612740
1076,0020801080,1610612742,1610612743
1077,0020801081,1610612759,1610612746
1078,0020801082,1610612758,1610612763
1079,0020801083,1610612741,1610612754
1080,0020801084,1610612766,1610612752
1081,0020801085,1610612764,1610612765
1082,0020801086,1610612748,1610612749
1083,0020801087,1610612745,1610612746
1084,0020801088,1610612743,1610612744
1085,0020801089,1610612762,1610612756
1086,0020801090,1610612757,1610612763
1087,0020801091,1610612739,1610612742
1088,0020801092,1610612737,1610612747
1089,0020801093,1610612750,1610612751
1090,0020801094,1610612761,1610612741
1091,0020801095,1610612765,1610612755
1092,0020801096,1610612738,1610612760
1093,0020801097,1610612754,1610612764
1094,0020801098,1610612740,1610612759
1095,0020801099,1610612758,1610612756
1096,0020801100,1610612748,1610612753
1097,0020801101,1610612751,1610612749
1098,0020801102,1610612762,1610612752
1099,0020801103,1610612744,1610612763
1100,0020801104,1610612766,1610612747
1101,0020801105,1610612739,1610612765
1102,0020801106,1610612754,1610612741
1103,0020801107,1610612755,1610612737
1104,0020801108,1610612750,1610612742
1105,0020801109,1610612759,1610612760
1106,0020801110,1610612743,1610612752
1107,0020801111,1610612757,1610612762
1108,0020801112,1610612758,1610612740
1109,0020801113,1610612753,1610612761
1110,0020801114,1610612738,1610612766
1111,0020801115,1610612751,1610612765
1112,0020801116,1610612763,1610612764
1113,0020801117,1610612749,1610612747
1114,0020801118,1610612742,1610612748
1115,0020801119,1610612756,1610612745
1116,0020801120,1610612744,1610612758
1117,0020801121,1610612746,1610612740
1118,0020801122,1610612755,1610612749
1119,0020801123,1610612764,1610612739
1120,0020801124,1610612743,1610612762
1121,0020801125,1610612766,1610612748
1122,0020801126,1610612754,1610612759
1123,0020801127,1610612738,1610612737
1124,0020801128,1610612763,1610612742
1125,0020801129,1610612760,1610612757
1126,0020801130,1610612753,1610612739
1127,0020801131,1610612762,1610612750
1128,0020801132,1610612756,1610612758
1129,0020801133,1610612744,1610612740
1130,0020801134,1610612747,1610612745
1131,0020801135,1610612752,1610612761
1132,0020801136,1610612741,1610612751
1133,0020801137,1610612755,1610612765
1134,0020801138,1610612737,1610612753
1135,0020801139,1610612764,1610612748
1136,0020801140,1610612749,1610612763
1137,0020801141,1610612743,1610612746
1138,0020801142,1610612739,1610612759
1139,0020801143,1610612742,1610612756
1140,0020801144,1610612765,1610612766
1141,0020801145,1610612761,1610612752
1142,0020801146,1610612745,1610612757
1143,0020801147,1610612750,1610612743
1144,0020801148,1610612740,1610612762
1145,0020801149,1610612760,1610612754
1146,0020801150,1610612751,1610612755
1147,0020801151,1610612758,1610612744
1148,0020801152,1610612747,1610612746
1149,0020801153,1610612766,1610612755
1150,0020801154,1610612761,1610612737
1151,0020801155,1610612748,1610612740
1152,0020801156,1610612763,1610612757
1153,0020801157,1610612760,1610612759
1154,0020801158,1610612741,1610612752
1155,0020801159,1610612745,1610612753
1156,0020801160,1610612758,1610612747
1157,0020801161,1610612746,1610612750
1158,0020801162,1610612739,1610612764
1159,0020801163,1610612754,1610612761
1160,0020801164,1610612753,1610612763
1161,0020801165,1610612738,1610612751
1162,0020801166,1610612752,1610612765
1163,0020801167,1610612749,1610612737
1164,0020801168,1610612740,1610612756
1165,0020801169,1610612759,1610612757
1166,0020801170,1610612743,1610612760
1167,0020801171,1610612742,1610612762
1168,0020801172,1610612744,1610612750
1169,0020801173,1610612741,1610612755
1170,0020801174,1610612758,1610612745
1171,0020801175,1610612747,1610612743
1172,0020801176,1610612753,1610612752
1173,0020801177,1610612755,1610612739
1174,0020801178,1610612737,1610612754
1175,0020801179,1610612738,1610612748
1176,0020801180,1610612765,1610612751
1177,0020801181,1610612763,1610612756
1178,0020801182,1610612760,1610612766
1179,0020801183,1610612761,1610612764
1180,0020801184,1610612742,1610612740
1181,0020801185,1610612759,1610612762
1182,0020801186,1610612757,1610612747
1183,0020801187,1610612744,1610612745
1184,0020801188,1610612746,1610612758
1185,0020801189,1610612754,1610612765
1186,0020801190,1610612751,1610612753
1187,0020801191,1610612750,1610612756
1188,0020801192,1610612741,1610612766
1189,0020801193,1610612749,1610612760
1190,0020801194,1610612762,1610612744
1191,0020801195,1610612746,1610612757
1192,0020801196,1610612740,1610612742
1193,0020801197,1610612739,1610612738
1194,0020801198,1610612748,1610612752
1195,0020801199,1610612761,1610612755
1196,0020801200,1610612758,1610612759
1197,0020801201,1610612747,1610612763
1198,0020801202,1610612754,1610612739
1199,0020801203,1610612764,1610612761
1200,0020801204,1610612765,1610612741
1201,0020801205,1610612751,1610612766
1202,0020801206,1610612749,1610612753
1203,0020801207,1610612742,1610612750
1204,0020801208,1610612745,1610612740
1205,0020801209,1610612743,1610612758
1206,0020801210,1610612762,1610612746
1207,0020801211,1610612756,1610612763
1208,0020801212,1610612757,1610612760
1209,0020801213,1610612744,1610612759
1210,0020801214,1610612737,1610612748
1211,0020801215,1610612755,1610612738
1212,0020801216,1610612747,1610612762
